mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	7	22	22	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	270											
8	7	89/4	89/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	271											
8	7	45/2	45/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	272											
8	7	91/4	91/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	273											
8	7	23	23	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	274											
8	7	93/4	93/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	275											
8	7	47/2	47/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	276											
8	7	95/4	95/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	277											
8	7	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	278											
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	279											
8	7	21	21	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	280	-schei-			Son-							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	281	-den			-ne							
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	282	von			und							
8	7	21	21	1.5	0	0	Chord	4/4	3	2	3/8	1/4	3/2	283											3
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	284											
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	285											
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	286											
8	7	21	21	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	287											4
8	7	22	22	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	288											4
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	289											
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	290											
8	7	24	24	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	291											
8	7	21	21	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	292											
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	293											
8	7	24	24	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	294											
8	7	21	21	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	295											
8	7	23	23	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	296											
8	7	24	24	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	297											
9	8	25	25	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
9	8	25	25	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	298											
9	8	101/4	101/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	299											
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	300											
9	8	26	26	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	301											
9	8	105/4	105/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	302											
9	8	211/8	211/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	303											
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	304											
9	8	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
9	8	27	27	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	305											
9	8	109/4	109/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	306											
9	8	55/2	55/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	307											
9	8	111/4	111/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	308											
9	8	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
9	8	28	28	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	309											
9	8	113/4	113/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	310											
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	311											
9	8	25	25	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	312											
9	8	101/4	101/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	313											
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	314											
9	8	26	26	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	315											
9	8	105/4	105/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32	1/32	1	316											
9	8	211/8	211/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32	1/32	1	317											
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	318											
9	8	27	27	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	319											
9	8	109/4	109/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	320											
9	8	55/2	55/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	321											
9	8	111/4	111/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	322											
9	8	28	28	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	323											
9	8	113/4	113/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	324											
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	325											
9	8	25	25	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	326	die-			le-							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	327	-ser			-ben							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	328	ar-			oh-							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	329	-gen			-ne							
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	330											
9	8	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	331											
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	332											
9	8	27	27	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	333											
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	334											
9	8	25	25	0.0	0	0	StaffText	4/4	4	1	0								* In der B. A. nur die 4. Str.						
9	8	25	25	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	335											
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	336											
9	8	27	27	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	337											
9	8	28	28	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	338											
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	339											
9	8	25	25	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	340											
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	341											
9	8	27	27	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	342											
9	8	28	28	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	343											
9	8	25	25	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	344											
9	8	26	26	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	345											
9	8	27	27	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	346											
9	8	28	28	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	347											
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
10	9	29	29	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	348											
10	9	117/4	117/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	349											
10	9	59/2	59/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	350											
10	9	119/4	119/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	351											
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
10	9	30	30	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	352											
10	9	121/4	121/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	353											
10	9	61/2	61/2	0.0	3/8	3/8	Tempo	4/4	1	1	0									𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
10	9	61/2	61/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	354											
10	9	123/4	123/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	355											
10	9	31	31	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=60.3	60.0	𝅘𝅥	60.3	0.0	
10	9	31	31	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	356											
10	9	125/4	125/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	357											
10	9	63/2	63/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	358											
10	9	127/4	127/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	359											
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
10	9	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	360											
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	361											
10	9	29	29	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	362											
10	9	117/4	117/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	363											
10	9	59/2	59/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	364											
10	9	119/4	119/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	365											
10	9	30	30	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	366											
10	9	121/4	121/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	367											
10	9	61/2	61/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	368											
10	9	123/4	123/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	369											
10	9	31	31	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	370											
10	9	125/4	125/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	371											
10	9	63/2	63/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	372											
10	9	127/4	127/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	373											
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	374											
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	375											
10	9	29	29	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	376	Welt,			Noth							
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	377	sehn'			in							
10	9	29	29	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	378											
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	379											
10	9	29	29	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	380											
10	9	32	32	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	381											
10	9	29	29	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	382											
10	9	32	32	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	383											
10	9	29	29	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	384											
10	9	32	32	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	385											
11	10	33	33	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	386											
11	10	133/4	133/4	0.0	1/16	1/16	Tempo	4/4	1	1	0									𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
11	10	133/4	133/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	387											
11	10	67/2	67/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	388											
11	10	135/4	135/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	389											
11	10	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
11	10	34	34	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	390											
11	10	137/4	137/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	391											
11	10	69/2	69/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	392											
11	10	139/4	139/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	393											
11	10	35	35	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	394											
11	10	33	33	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	395											
11	10	133/4	133/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	396											
11	10	67/2	67/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	397											
11	10	135/4	135/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	398											
11	10	34	34	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	399											
11	10	137/4	137/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	400											
11	10	69/2	69/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	401											
11	10	139/4	139/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	402											
11	10	35	35	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	403											
11	10	33	33	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	404	mich			himml'-							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	405	nach			-scher							
11	10	35	35	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	406	ew'-			Freud'							
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	407	-gen			und							
11	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	408											
11	10	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	409											
11	10	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	410											
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	411											
11	10	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	412											
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	413											
11	10	33	33	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	414											
11	10	34	34	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	415											
11	10	35	35	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	416											
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	417											
11	10	36	36	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	418											
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	419											
11	10	33	33	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	420											
11	10	34	34	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	421											
11	10	35	35	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	422											
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	423											
11	10	36	36	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	424											
11	10	33	33	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	425											
11	10	34	34	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	426											
11	10	35	35	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	427											
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	428											
11	10	36	36	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	429											
12	11	37	37	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
12	11	37	37	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	430											
12	11	149/4	149/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	431											
12	11	75/2	75/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	432											
12	11	151/4	151/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	433											
12	11	38	38	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	434											
12	11	153/4	153/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	435											
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	436											
12	11	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=61.3	61.0	𝅘𝅥	61.3	0.0	
12	11	39	39	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	437											
12	11	157/4	157/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	438											
12	11	79/2	79/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	439											
12	11	159/4	159/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	440											
12	11	40	40	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	441											
12	11	161/4	161/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	442											
12	11	81/2	81/2	0.0	7/8	7/8	Tempo	4/4	1	1	0									𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
12	11	81/2	81/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	443											
12	11	163/4	163/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	444											
12	11	37	37	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	445											
12	11	149/4	149/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	446											
12	11	75/2	75/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	447											
12	11	151/4	151/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	448											
12	11	38	38	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	449											
12	11	153/4	153/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	450											
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	451											
12	11	39	39	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	452											
12	11	157/4	157/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	453											
12	11	79/2	79/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	454											
12	11	159/4	159/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	455											
12	11	40	40	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	456											
12	11	161/4	161/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	457											
12	11	81/2	81/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	458											
12	11	163/4	163/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	459											
12	11	37	37	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	460	Freu-			Won-							
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	461	-den,			-ne.							
12	11	40	40	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	462	o			Was							
12	11	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	463											5
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	464											
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	465											
12	11	40	40	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	466											
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	467											
12	11	37	37	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	468											6
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	469											6
12	11	38	38	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	470											
12	11	39	39	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	471											
12	11	40	40	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	472											
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	473											
12	11	37	37	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	474											
12	11	39	39	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	475											
12	11	40	40	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	476											
12	11	37	37	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	477											
12	11	39	39	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	478											
12	11	40	40	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	479											
13	12	41	41	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	480											
13	12	165/4	165/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	481											
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	482											
13	12	42	42	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	483											
13	12	169/4	169/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	484											
13	12	339/8	339/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	485											
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	486											
13	12	43	43	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
13	12	43	43	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	487											
13	12	173/4	173/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	488											
13	12	87/2	87/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	489											
13	12	175/4	175/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	490											
13	12	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=58	58.0	𝅘𝅥	58.0	0.0	
13	12	44	44	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	491											
13	12	177/4	177/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	492											
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	493											
13	12	41	41	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	494											
13	12	165/4	165/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	495											
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	496											
13	12	42	42	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	497											
13	12	169/4	169/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32	1/32	1	498											
13	12	339/8	339/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32	1/32	1	499											
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	500											
13	12	43	43	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	501											
13	12	173/4	173/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	502											
13	12	87/2	87/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	503											
13	12	175/4	175/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	504											
13	12	44	44	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	505											
13	12	177/4	177/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	506											
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	507											
13	12	41	41	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	508	Je-			schad't							
13	12	42	42	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	509	-su,			mir							
13	12	43	43	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	510	komm			dann							
13	12	44	44	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	511	nur			der							
13	12	41	41	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	512											
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	513											
13	12	42	42	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	514											
13	12	43	43	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	515											
13	12	44	44	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	516											
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	517											
13	12	41	41	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	518											
13	12	83/2	83/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	519											
13	12	42	42	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	520											
13	12	43	43	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	521											
13	12	44	44	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	522											
13	12	41	41	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	523											
13	12	42	42	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	524											
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	525											
13	12	43	43	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	526											
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	527											
13	12	44	44	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	528											
13	12	41	41	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	529											
13	12	42	42	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	530											
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	531											
13	12	43	43	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	532											
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	533											
13	12	44	44	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	534											
14	13	45	45	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
14	13	45	45	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	535											
14	13	181/4	181/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	536											
14	13	91/2	91/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	537											
14	13	183/4	183/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	538											
14	13	46	46	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0	
14	13	46	46	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	539											
